ticker,beta_spx,volatility_30d,mom_1m,mom_3m,mom_6m,mom_12m,pe_ttm,pe_forward,peg_ratio,ps_ratio,pb_ratio,ev_ebitda,fcf_yield,earnings_yield,dividend_yield,revenue_yoy,revenue_cagr_3y,revenue_cagr_5y,eps_yoy,eps_cagr_3y,eps_cagr_5y,ebitda_yoy,fcf_yoy,gross_margin,operating_margin,net_margin,ebitda_margin,fcf_margin,roe,roa,roic,roc,asset_turnover,inventory_turnover,receivables_turnover,debt_to_equity,debt_to_assets,net_debt_ebitda,interest_coverage,current_ratio,quick_ratio,payout_ratio,dividend_growth_5y,name,sector,region,style,asof_date
PEP,,,6.67306210719929,11.744910722048685,,,28.519009,17.382385,,2.2356312,10.59243,14.442,3.443926949606313,3.506433200396269,382.0,0.41871194148965785,4.944012948116239,,5.554331055763706,7.930607479113383,,5.877872286403463,-9.275618374558302,54.432794175349876,13.501111740855388,8.229062213890222,15.68099577102498,7.699350394559009,,7.590457136537747,,14.464093618989212,0.9223963726663115,17.291368262344516,8.87912513306881,,45.18885660570843,2.533050670744422,,0.8189370877727042,0.6506849315068494,103.04854694278147,292.0,PepsiCo,Consumer Defensive,US,Value,2025-10-14
1810.HK,,,-11.03385622256332,-15.222318700105452,,,30.968151,43.026546,,2.9507291,4.976968,32.224,,3.2291240119566718,,35.0356716978643,3.680159209607603,,35.381355022923074,6.949733358182364,,25.960933981483294,-8.659049066992242,21.721482003085484,7.485714037720593,8.300176584690318,10.584078407521583,,,4.217334477286245,,5.377789053388804,0.508101777625445,3.2769950581415532,,,8.932382876415645,0.10838749290214342,,1.2869331976470735,0.9305191054262968,,,Xiaomi,Consumer Electronics,China,Growth,2025-10-14
MELI,,,-7.271320809501402,-9.002201547894128,,,53.52051,44.77005,,4.557157,19.220991,31.643,6.725298373394656,1.868442583973882,,37.53226980869795,43.243509473001815,,93.61702127659575,184.4859776922911,,42.78098622834297,52.407687324551944,45.870683930942896,12.304946879150066,8.520086321381141,14.724435590969456,30.648240371845947,,8.148118749007779,,14.081600254008572,0.9563422765518336,81.4054054054054,2.3003341288782817,,27.18685505635815,1.1879932356257046,,1.2131542492320664,1.195326145877251,,34.0,MercadoLibre,Ecommerce/Fintech,LatAm,Growth,2025-10-14
AMZN,,,-5.6366929878533645,-3.2300981284337227,,,33.290398,35.509754,,3.4760067,6.974705,18.033,0.5788180399972113,3.0038691637150143,,10.990892246666139,10.735398559596486,,94.73459326211997,21.096575182152733,,38.492427462472875,2.051711829158509,49.60658947701474,11.370996868834304,10.5401484691913,21.448634256564553,2.011975440198914,,11.301596750808937,,22.99814048462619,1.0722426523538393,19.583737651253873,12.08342500586103,,20.947552704938758,0.3626716951723562,,1.063734806137178,0.8730542659852534,,,Amazon,Ecommerce,US,Growth,2025-10-14
MQ,,,-18.96552319475624,-19.658121608801327,,,,-26.111109,,3.8080375,2.5039957,-15.922,1.463098183156641,,,-25.01970655351975,-0.660481400236379,,,,,-97.42685676928389,337.2175558973145,70.69042807408238,-19.41752135670671,-11.689339903329946,-15.449674814089102,5.571542707990644,,-4.419616130081656,,-5.841359099619738,0.378089453008603,150.4956474428727,4.66499704865503,,0.9033600236193996,,,3.3675135113279513,3.3576047549092283,,,Marqeta,Fintech,US,Growth,2025-10-14
ASR,,,-10.816164472484912,0.4628121988973666,,,12.600658,16.928652,,0.27343202,2.6216295,4.991,85.5758931850591,7.936093496069809,826.0,21.343114326880187,18.59468379522462,,32.808802050782894,31.321940167404772,,32.03730025518794,-7.43413782339537,52.955971810924176,55.04409018054681,41.26301857442425,72.26978220315934,33.24025283330055,,11.810432332427256,,20.685286774407498,0.28622317853758833,411.1778941944349,7.6663282720385375,,16.000085703949864,-0.3873589910859234,,4.358074545872724,4.348184968726039,7.211029572998691,236.0,Grupo Aeroportuario del Sureste,Infrastructure,LatAm,Value,2025-10-14
ATAT,,,-11.119492248919027,-0.5068896057068173,,,25.417267,23.71141,,0.5841972,1.4868279,5.845,34.83940379718838,3.934333301845552,119.0,55.33611789367563,49.99903163283304,,73.01370030265744,106.39523440179181,,66.71255709487474,-14.339402655435428,43.75722975653213,22.229687727168567,16.530805777941847,23.405522705339447,20.35308315050159,,17.53400956032215,,24.82593192325647,1.060686925722577,49.91133925798514,14.314560608967332,,21.99332285290654,-0.9640330288156017,,2.019543731099064,1.960383603094745,3.4544870485974384,,Atour Lifestyle,Hospitality,China,Growth,2025-10-14
SE,,,-4.709394425743274,20.09694258769361,,,93.551796,86.01446,,5.5443845,11.423837,57.827,3.9481521705489264,1.0689265655573303,,28.75407622424515,19.103445750474933,,194.78722980773057,,,31.989338454841555,62.280838046213226,44.95801333034319,7.49404285388606,6.19040596316286,8.670894626137674,21.890072503336818,,5.302228210164395,,7.426825052775701,0.8565235045514416,135.28647222261006,3.2316652144730207,,18.22783430478281,1.0229868230146744,,1.4923372135927349,1.4796562581664978,,,Sea Ltd,Ecommerce/Fintech,Asia,Growth,2025-10-14
TKO,,,-6.909875545621647,9.512462173426073,,,78.33745,58.753086,,5.2717037,3.64989,25.658,4.675772182730385,1.2765286590257916,161.0,67.42654188020309,39.54841145358105,,-95.48074706017985,-67.43168485072668,,10.671698088506986,21.134823751393682,61.97954680569773,21.63623503510001,5.407065532411911,31.358488234580822,18.742326719410897,,1.6607485266067483,,9.631576096131509,0.3071441462382173,,17.61767136837256,,23.90072674381981,2.051841720596074,,1.2965897619796707,,118.38765252188095,,TKO Group Holdings,Media & Sports,US,Blend,2025-10-14
D05.SI,,,2.431906542591533,15.922866707469318,,,13.362945,13.675325,,6.761453,2.2114415,,,7.483380347670368,494.00000000000006,10.345683917751058,16.170262937166925,,12.194394752534276,18.379303704798122,,,207.50373054785757,,,49.224721554924656,,,,1.362396173202018,,,0.0276770722142504,,0.9727651257647859,,7.845806249614673,,,,,66.47749246637089,444.00000000000006, DBS Group Holdings Ltd, Bank,Singapour,,2025-10-14
ABBNY,,,2.184870483550805,22.621847200794388,,,32.0,29.301205,,3.962089,9.464262,20.641,2.8016005192359845,3.125,141.0,1.9078641228478466,4.308717735492351,,5.073431241655535,-4.697322590758846,,5.16029487399281,8.806818181818187,38.867047891350964,16.00845842268287,12.470216821539195,19.904098165356206,11.10019061234215,,10.374903981960998,,16.559704636122603,0.8319746264588547,5.730670762928828,,,19.35475877790718,0.5237168936106539,,1.3702681388012619,0.9852129337539433,44.78756453785527,238.0,ABB Ltd,Industrials,Europe,Blend,2025-10-14
KNM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Konami Group Corp,Entertainment,Asia,Blend,2025-10-14
LMND,,,-10.338744846154224,26.198160211410194,,,,-20.247011,,6.2508864,7.117647,-19.57,-0.5699208078099715,,,22.49883666821777,60.05814670083849,,,,,,-83.7879968823071,,,-33.96037955718329,,-3.5625104045280507,,-11.032394137688605,,,0.3248607430641934,,1.2635675220866638,,5.797414958628522,,,,,,,Lemonade Inc,Fintech,US,Growth,2025-10-14
NVTS,,,107.9590753542389,116.46167000885926,,,,-60.5,,39.719044,6.9616437,-22.792,-1.866351934106138,,,4.8404148207813025,51.96700290900746,,,,,-31.238677536231883,42.09830809557853,27.09375504276263,-164.63684774157582,-182.63089178048028,-72.51455983100327,-74.12971085715962,,-31.92333926529189,,-12.675330403253518,0.17479703983301623,4.4044065387348965,4.875339722500358,,1.8770289606080344,,,5.687949300037836,4.9559685962920925,,,Navitas Semiconductor,Semiconductors,US,Growth,2025-10-14
MHVYF,,,0.3846168518066406,16.25834964137598,,,54.375004,42.096775,,0.01741231,0.036890198,1.367,658.6724320669015,1.8390803244814475,64.0,7.94540090746545,9.203103734475903,,10.550258306571859,29.300936714618796,,14.149316930939593,69.75219683655536,20.39964768560953,6.38039928964253,6.013190307057745,11.693686984417965,41.961431599450044,,1.2610595946131837,,2.452348157149714,0.20971556365562966,1.314294534188147,,,16.988840839751287,2.8993141457440292,,1.2432486550070416,0.9055401282586302,0.6797464942541055,279.0,Mitsubishi Heavy Industries,Industrials,Asia,Value,2025-10-14
