ticker,beta_spx,volatility_30d,mom_1m,mom_3m,mom_6m,mom_12m,pe_ttm,pe_forward,peg_ratio,ps_ratio,pb_ratio,ev_ebitda,fcf_yield,earnings_yield,dividend_yield,price_to_cf_ratio,revenue_yoy,revenue_cagr_3y,revenue_cagr_5y,eps_yoy,eps_cagr_3y,eps_cagr_5y,ebitda_yoy,fcf_yoy,ocf_yoy,gross_margin,operating_margin,net_margin,ebitda_margin,fcf_margin,operating_cf_margin,roe,roa,roic,roc,quality_of_earnings,cash_ratio,cf_return_on_investment,debt_to_ocf_ratio,capex_to_ocf_ratio,ocf_to_sales,asset_turnover,inventory_turnover,receivables_turnover,cash_conversion_cycle,debt_to_equity,debt_to_assets,net_debt_ebitda,interest_coverage,current_ratio,quick_ratio,payout_ratio,dividend_growth_5y,name,sector,region,style,asof_date
PEP,,,8.636466028501676,9.180493684110713,,,29.182858,17.753187,,2.284511,10.818388,14.824,3.3704599978643057,3.4266691768160613,370.0,17.196064598621597,0.41871194148965785,4.944012948116239,,5.554331055763706,7.930607479113383,,5.877872286403463,-9.275618374558302,-6.955810147299513,54.432794175349876,13.501111740855388,8.229062213890222,15.68099577102498,7.699350394559009,13.284213279853512,,7.590457136537747,,14.464093618989212,1.6143046357615893,0.2696917808219178,,3.687889727600919,42.041352149655395,13.284213279853512,0.9223963726663115,17.291368262344516,8.87912513306881,10.968140994899073,,45.18885660570843,2.533050670744422,,0.8189370877727042,0.6506849315068494,103.04854694278147,292.0,PepsiCo,Consumer Defensive,US,Value,2025-10-21
1810.HK,,,-18.276164764328197,-18.491229676363762,,,29.592356,41.115044,,2.7468731,4.7558603,30.868,,3.3792510471285224,,,35.0356716978643,3.680159209607603,,35.381355022923074,6.949733358182364,,25.960933981483294,-8.659049066992242,-4.854653679090282,21.721482003085484,7.485714037720593,8.300176584690318,10.584078407521583,,,,4.217334477286245,,5.377789053388804,,0.19192886460808306,,,,,0.508101777625445,3.2769950581415532,,,,8.932382876415645,0.10838749290214342,,1.2869331976470735,0.9305191054262968,,,Xiaomi,Consumer Electronics,China,Growth,2025-10-21
MELI,,,-12.750237799640695,-9.75764087502553,,,52.918903,44.376186,,4.517065,19.051895,30.617,6.784989496218123,1.889683918806858,,12.847403754485363,37.53226980869795,43.243509473001815,,93.61702127659575,184.4859776922911,,42.78098622834297,52.407687324551944,54.0466926070039,45.870683930942896,12.304946879150066,8.520086321381141,14.724435590969456,30.648240371845947,35.1593625498008,,8.148118749007779,,14.081600254008572,4.126643935703848,0.15870625790519785,,0.8085457979225684,12.830500472143532,35.1593625498008,0.9563422765518336,81.4054054054054,2.3003341288782817,-38.68733399734393,,27.18685505635815,1.1879932356257046,,1.2131542492320664,1.195326145877251,,34.0,MercadoLibre,Ecommerce/Fintech,LatAm,Growth,2025-10-21
AMZN,,,-2.39204287985757,-3.1029242906543075,,,33.870426,36.128456,,3.5365705,7.096228,17.747,0.5689057509589981,2.952428174360724,,19.56162687178979,10.990892246666139,10.735398559596486,,94.73459326211997,21.096575182152733,,38.492427462472875,2.051711829158509,36.41254443999718,49.60658947701474,11.370996868834304,10.5401484691913,21.448634256564553,2.011975440198914,18.079123870586443,,11.301596750808937,,22.99814048462619,1.7152627331039463,0.43904899376361944,,1.0805946985644352,88.87127797452472,18.079123870586443,1.0722426523538393,19.583737651253873,12.08342500586103,-2.5592130595578126,,20.947552704938758,0.3626716951723562,,1.063734806137178,0.8730542659852534,,,Amazon,Ecommerce,US,Growth,2025-10-21
MQ,,,-18.499126339460958,-20.170937565386804,,,,-25.944445,,3.7507575,2.4880128,-15.314,1.4854420720329151,,,38.024650613890415,-25.01970655351975,-0.660481400236379,,,,,-97.42685676928389,337.2175558973145,175.6349507202426,70.69042807408238,-19.41752135670671,-11.689339903329946,-15.449674814089102,5.571542707990644,9.864032883724798,,-4.419616130081656,,-5.841359099619738,-0.8438485804416404,2.488014340202434,,0.24222100054975262,43.51658420377497,9.864032883724798,0.378089453008603,150.4956474428727,4.66499704865503,-50.8644088629881,,0.9033600236193996,,,3.3675135113279513,3.3576047549092283,,,Marqeta,Fintech,US,Growth,2025-10-21
ASR,,,-12.212027390872937,-2.664592525176579,,,12.286006,16.607853,,0.2657594,2.5719497,4.861,88.04650893907431,8.139341621679169,850.0,0.7714577396211624,21.343114326880187,18.59468379522462,,32.808802050782894,31.321940167404772,,32.03730025518794,-7.43413782339537,15.811229457432031,52.955971810924176,55.04409018054681,41.26301857442425,72.26978220315934,33.24025283330055,48.93730368932381,,11.810432332427256,,20.685286774407498,1.1859845784442018,3.41148913386533,,1.1422928841948847,32.07583923232726,48.93730368932381,0.28622317853758833,411.1778941944349,7.6663282720385375,-23.666336212580944,,16.000085703949864,-0.3873589910859234,,4.358074545872724,4.348184968726039,7.211029572998691,236.0,Grupo Aeroportuario del Sureste,Infrastructure,LatAm,Value,2025-10-21
ATAT,,,-3.7046401446508614,4.684928998555216,,,27.489208,25.644295,,0.62346405,1.6080296,6.382,32.64515928494969,3.6377912379287167,111.00000000000001,2.9361159059633417,55.33611789367563,49.99903163283304,,73.01370030265744,106.39523440179181,,66.71255709487474,-14.339402655435428,-13.21111454164936,43.75722975653213,22.229687727168567,16.530805777941847,23.405522705339447,20.35308315050159,21.23431321575861,,17.53400956032215,,24.82593192325647,1.2845298348428342,1.2785065597443588,,0.97648463659919,4.15002857075234,21.23431321575861,1.060686925722577,49.91133925798514,14.314560608967332,-45.77640899107389,,21.99332285290654,-0.9640330288156017,,2.019543731099064,1.960383603094745,3.4544870485974384,,Atour Lifestyle,Hospitality,China,Growth,2025-10-21
SE,,,-14.471912354961047,6.272139812136768,,,85.10052,78.24408,,4.871848,10.3918295,52.217,,1.1750809513267368,,20.68765211568447,28.75407622424515,19.103445750474933,,194.78722980773057,,,31.989338454841555,62.280838046213226,57.591908016971786,44.95801333034319,7.49404285388606,6.19040596316286,8.670894626137674,,23.549543671616533,,5.302228210164395,,7.426825052775701,3.8042002110608557,0.21291790337098862,,0.9036771285905983,,23.549543671616533,0.8565235045514416,135.28647222261006,3.2316652144730207,-10.59931175856893,,18.22783430478281,1.0229868230146744,,1.4923372135927349,1.4796562581664978,,,Sea Ltd,Ecommerce/Fintech,Asia,Growth,2025-10-21
TKO,,,-6.593375773456767,10.973817315977774,,,76.116325,57.5571,,5.2323956,3.575592,25.503,4.577880975909627,1.3137786145087798,163.0,19.633036226062778,67.42654188020309,39.54841145358105,,-95.48074706017985,-67.43168485072668,,10.671698088506986,21.134823751393682,24.558852728868175,61.97954680569773,21.63623503510001,5.407065532411911,31.358488234580822,18.213115506378198,20.264331297550626,,1.6607485266067483,,9.631576096131509,3.747750267881696,0.7836435018198572,,3.8400474158488866,10.122296961362661,20.264331297550626,0.3071441462382173,,17.61767136837256,,,23.90072674381981,2.051841720596074,,1.2965897619796707,,118.38765252188095,,TKO Group Holdings,Media & Sports,US,Blend,2025-10-21
D05.SI,,,3.685358758399593,12.365886630831024,,,13.281726,13.592209,,6.7203584,2.1980007,,,7.529141920259459,508.0,,10.345683917751058,16.170262937166925,,12.194394752534276,18.379303704798122,,,207.50373054785757,183.6198927713071,,,49.224721554924656,,,,,1.362396173202018,,,,,,,,,0.0276770722142504,,0.9727651257647859,,,7.845806249614673,,,,,66.47749246637089,444.00000000000006,DBS Group Holdings Ltd,Bank,Singapour,Value,2025-10-21
ABBNY,,,1.9364717376525675,11.726982067019609,,,30.111109,29.385542,,3.8599274,8.902543,20.187,2.7980820565927704,3.321033443172087,138.0,28.799649958054054,1.9078641228478466,4.308717735492351,,5.073431241655535,-4.697322590758846,,5.16029487399281,8.806818181818187,8.974358974358964,38.867047891350964,16.00845842268287,12.470216821539195,19.904098165356206,11.10019061234215,13.774720038122467,,10.374903981960998,,16.559704636122603,1.1046095056126104,0.28332018927444796,,1.6888648648648648,19.416216216216217,13.774720038122467,0.8319746264588547,5.730670762928828,,,,19.35475877790718,0.5237168936106539,,1.3702681388012619,0.9852129337539433,44.78165895032243,238.0,ABB Ltd,Industrials,Europe,Blend,2025-10-21
9766.T,,,5.076568399566805,15.833267001506425,,,41.206665,38.029385,,7.237677,6.380242,20.775,1.3009988759203395,2.426791879420477,75.0,29.12818451322796,17.009608286106005,12.070500588072864,,26.23075493062479,10.870326732773083,,24.73901910577112,-35.23899925418672,11.21568779654767,47.403780858615676,24.393095417558285,17.58722320880598,31.573506453502347,9.416209480382799,24.84767587573245,,11.332551425478167,,20.344791290749427,1.4128254119894912,2.5294977388792406,,0.5625991979639178,62.10426469069018,24.84767587573245,0.6443627450980393,35.392054839775355,,,,9.007728858414533,-1.7317758183605443,,3.1538421858073833,3.049744656705126,29.857536719475625,123.0,Konami Group Corp,Entertainment,Asia,Blend,2025-10-21
LMND,,,-16.605227541449352,23.775184260033157,,,,-19.840637,,6.125426,6.97479,-19.382,-0.5815938770005351,,,,22.49883666821777,60.05814670083849,,,,,,-83.7879968823071,-90.42821158690177,,,-33.96037955718329,,-3.5625104045280507,-1.931080406192775,,-11.032394137688605,,,0.056862745098039215,,,,,-1.931080406192775,0.3248607430641934,,1.2635675220866638,,,5.797414958628522,,,,,,,Lemonade Inc,Fintech,US,Growth,2025-10-21
NVTS,,,109.77654717677767,77.33175896383457,,,,-71.50001,,46.94069,8.227397,-40.364,-1.5792207639471256,,,,4.8404148207813025,51.96700290900746,,,,,-31.238677536231883,42.09830809557853,42.15664950820464,27.09375504276263,-164.63684774157582,-182.63089178048028,-72.51455983100327,-74.12971085715962,-71.41285372687665,,-31.92333926529189,,-12.675330403253518,0.3910228605394637,4.102203934922437,,,,-71.41285372687665,0.17479703983301623,4.4044065387348965,4.875339722500358,100.15586720847332,,1.8770289606080344,,,5.687949300037836,4.9559685962920925,,,Navitas Semiconductor,Semiconductors,US,Growth,2025-10-21
MHVYF,,,13.381117568024958,29.999999129064527,,,58.10204,45.919353,,0.018709667,0.040239997,1.394,612.999094524611,1.721109964469406,56.00000000000001,0.15092654763622698,7.94540090746545,9.203103734475903,,10.550258306571859,29.300936714618796,,14.149316930939593,69.75219683655536,60.16951199628004,20.39964768560953,6.38039928964253,6.013190307057745,11.693686984417965,41.961431599450044,45.35496390925756,,1.2610595946131837,,2.452348157149714,7.542579162349803,0.2090761240428834,,1.7861102383587555,7.4821629592672885,45.35496390925756,0.20971556365562966,1.314294534188147,,,,16.988840839751287,2.8993141457440292,,1.2432486550070416,0.9055401282586302,0.6797464942541055,279.0,Mitsubishi Heavy Industries,Industrials,Asia,Value,2025-10-21
OTLY,,,-6.112763580576653,4.976775150550172,,,,-88.44444,,0.5826461,5.015753,-154.325,-15.520544995563215,,,,5.146882356245253,8.593530272273696,,,,,-71.9571516947221,-33.68460525586886,-30.9118133626363,30.61977783144168,-10.931659019560493,-23.437213233518474,-4.609756097560975,-9.042984786283506,-5.242695001207438,,-24.143262270205724,,-4.748625587701186,0.22369105699433817,0.1848820693006392,,,,-5.242695001207438,1.0301251274907337,12.624615103198073,6.676824598318298,53.23041535860903,,61.127266847434015,,,0.5590513213471386,0.4364445108959743,,,Oatly Group AB,Consumer Defensive,Europe,Growth,2025-10-21
NEM,,,3.022094988694435,44.56557461532422,,,15.623188,22.516972,,4.602133,2.9568675,9.633,5.618054782066071,6.400742281280876,105.0,11.048553457429438,58.16119200812733,15.19324948381433,,,42.1332324240385,,2252.5,2952.577319587629,130.29315960912052,44.903808783521185,39.0643218033424,30.494558880684025,56.1504080839487,25.855033035367274,41.653711620676255,,11.139505581288043,,20.511455394062004,1.3659391429026606,0.47978257987538114,,1.04641940751108,37.928621413575925,41.653711620676255,0.3652948588262436,9.424908424908425,19.492424242424242,33.19471434123591,,15.922199151715203,0.4631424121820384,,1.6273366034734191,1.3377966326395334,17.499597339493388,327.0,Newmont Corporation,Materials,US,Value,2025-10-21
